population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Türkiye,Female,Age-standardized,Schizophrenia,Percent,2021,0.0026284249827552,0.0032873235674752,0.002057249280068
All Population,Prevalence,Uzbekistan,Male,Age-standardized,Schizophrenia,Percent,2021,0.0033221471722034,0.0040790120647754,0.0025908656673417
All Population,Prevalence,Uzbekistan,Female,Age-standardized,Schizophrenia,Percent,2021,0.0030209851880504,0.0037455480417503,0.0023578789644462
All Population,Prevalence,Uzbekistan,Male,Age-standardized,Depressive disorders,Percent,2021,0.0282249076191585,0.0353919583005162,0.0224380368591634
All Population,Prevalence,Uzbekistan,Female,Age-standardized,Depressive disorders,Percent,2021,0.0395777789537206,0.0491699983202957,0.0319687391307949
All Population,Prevalence,Uzbekistan,Male,Age-standardized,Bipolar disorder,Percent,2021,0.004925507794504,0.0063334623400778,0.0038879783537048
All Population,Prevalence,Uzbekistan,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0051182124234305,0.0064757211122963,0.0040961492732133
All Population,Prevalence,Uzbekistan,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0171329712584802,0.0225688112025193,0.0125745888473175
All Population,Prevalence,Uzbekistan,Female,Age-standardized,Anxiety disorders,Percent,2021,0.032200479523802,0.0425513825670283,0.0238669085220862
All Population,Prevalence,Uzbekistan,Male,Age-standardized,Eating disorders,Percent,2021,0.0011386171603106,0.001549969766584,0.00083850780252
All Population,Prevalence,Uzbekistan,Female,Age-standardized,Eating disorders,Percent,2021,0.002613253057258,0.0035449841803132,0.0020003698234191
All Population,Prevalence,Dominica,Male,Age-standardized,Schizophrenia,Percent,2021,0.0035655073377676,0.004410597445044,0.0028030569922041
All Population,Prevalence,Dominica,Female,Age-standardized,Schizophrenia,Percent,2021,0.0032071937433025,0.0039454342230623,0.0025268091764728
All Population,Prevalence,Dominica,Male,Age-standardized,Depressive disorders,Percent,2021,0.0273521818282067,0.0335772607099306,0.0228165656169165
All Population,Prevalence,Dominica,Female,Age-standardized,Depressive disorders,Percent,2021,0.0475835408693958,0.0576239250866086,0.0398151029885687
All Population,Prevalence,Dominica,Male,Age-standardized,Bipolar disorder,Percent,2021,0.007100192791884,0.0091487738549495,0.0056589894660062
All Population,Prevalence,Dominica,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0079853072102607,0.0103419689194108,0.0062417168323614
All Population,Prevalence,Dominica,Male,Age-standardized,Anxiety disorders,Percent,2021,0.049143220812484,0.0612821312544278,0.0376554762709421
All Population,Prevalence,Dominica,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0790230862587062,0.0966673013097303,0.0610569553530254
All Population,Prevalence,Dominica,Male,Age-standardized,Eating disorders,Percent,2021,0.0019129697720146,0.0025833055730207,0.0014381378767617
All Population,Prevalence,Dominica,Female,Age-standardized,Eating disorders,Percent,2021,0.0050914957465796,0.0068302653141757,0.0039371114606354
All Population,Prevalence,Senegal,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0122155613281182,0.0168935924479292,0.0082392589055045
All Population,Prevalence,Senegal,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060614038813653,0.0085569080606385,0.0041411105035146
All Population,Prevalence,Senegal,Male,Age-standardized,Conduct disorder,Percent,2021,0.0074824468712785,0.0094693403334838,0.0057269713892151
All Population,Prevalence,Senegal,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041368582739251,0.0054432285379677,0.0028265788614051
All Population,Prevalence,Senegal,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0025744342608262,0.0068805445588917,0.0004240427375857
All Population,Prevalence,Senegal,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0024313943660534,0.0054538065953975,0.0005706656102519
All Population,Prevalence,Senegal,Male,Age-standardized,Other mental disorders,Percent,2021,0.0183905395764455,0.0229903786888647,0.0144324563142664
All Population,Prevalence,Senegal,Female,Age-standardized,Other mental disorders,Percent,2021,0.012396851111857,0.0158221464839618,0.0097442485036943
All Population,Prevalence,United Arab Emirates,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0088953327786296,0.0135570712264213,0.0053557814195506
All Population,Prevalence,United Arab Emirates,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0036345301442818,0.0056773469621827,0.0021452558622037
All Population,Prevalence,United Arab Emirates,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0058784861911394,0.0082324305756882,0.0040661967930105
All Population,Prevalence,United Arab Emirates,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0022054094670109,0.0031067532430302,0.0014777154282337
All Population,Prevalence,United Arab Emirates,Male,Age-standardized,Conduct disorder,Percent,2021,0.0067081455380378,0.0086220728568889,0.0049301292559732
All Population,Prevalence,United Arab Emirates,Female,Age-standardized,Conduct disorder,Percent,2021,0.002789689831958,0.0038536783064774,0.0019147944234994
All Population,Prevalence,United Arab Emirates,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0065787648221635,0.0129673278715464,0.0026595380755996
All Population,Prevalence,United Arab Emirates,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0056753503817919,0.0103515187844014,0.0027238337987657
All Population,Prevalence,United Arab Emirates,Male,Age-standardized,Other mental disorders,Percent,2021,0.0189870034265072,0.0237737283074787,0.0149082331078848
All Population,Prevalence,United Arab Emirates,Female,Age-standardized,Other mental disorders,Percent,2021,0.0125798891710859,0.0160391711976882,0.009884657143822
All Population,Prevalence,Uruguay,Male,Age-standardized,Depressive disorders,Percent,2021,0.0234746090020533,0.0296573203561392,0.0186033007622983
All Population,Prevalence,Uruguay,Female,Age-standardized,Depressive disorders,Percent,2021,0.0546552582117429,0.0706860134002827,0.0420500155079456
All Population,Prevalence,Uruguay,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0069681964770975,0.0090696990353517,0.0053273503838837
All Population,Prevalence,Uruguay,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0092379842877365,0.0117872826359799,0.0071370530747897
All Population,Prevalence,Uruguay,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0614446869087582,0.0806520821688397,0.0461559269653536
All Population,Prevalence,Uruguay,Female,Age-standardized,Anxiety disorders,Percent,2021,0.1078328359844217,0.1406642317798693,0.0830691705805331
All Population,Prevalence,Uruguay,Male,Age-standardized,Eating disorders,Percent,2021,0.0023415428590906,0.0031307727221683,0.0017741210894702
All Population,Prevalence,Uruguay,Female,Age-standardized,Eating disorders,Percent,2021,0.0056293768923765,0.007580399304981,0.0043406903163097
All Population,Prevalence,Uruguay,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0157133432929869,0.0260076487053381,0.008594380367325
All Population,Prevalence,Uruguay,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0054726082117648,0.0094257695134308,0.0029213891732278
All Population,Prevalence,Uruguay,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0150749611300074,0.0208102562061642,0.0107478446279361
All Population,Prevalence,Uruguay,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0059474962054051,0.0084652190216416,0.0040704608290936
All Population,Prevalence,Uruguay,Male,Age-standardized,Conduct disorder,Percent,2021,0.0079892286142989,0.0099441994646922,0.0059127609911285
All Population,Prevalence,Uruguay,Female,Age-standardized,Conduct disorder,Percent,2021,0.0042101471916125,0.0057575357628347,0.0029201541048623
All Population,Prevalence,Uruguay,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0061391866280985,0.0134836845947025,0.0020361458236841
All Population,Prevalence,Uruguay,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0050060217353403,0.0096994206039614,0.002119906827113
All Population,Prevalence,Uruguay,Male,Age-standardized,Other mental disorders,Percent,2021,0.0211899667178001,0.0264355078589028,0.0165729710951285
All Population,Prevalence,Uruguay,Female,Age-standardized,Other mental disorders,Percent,2021,0.0134398856564186,0.0167108507566586,0.0104387717545216
All Population,Prevalence,Gambia,Male,Age-standardized,Schizophrenia,Percent,2021,0.0029071330662206,0.003618848229251,0.0022472037300816
All Population,Prevalence,Gambia,Female,Age-standardized,Schizophrenia,Percent,2021,0.0030249239912188,0.0037251987546606,0.0023240872620628
All Population,Prevalence,Eritrea,Male,Age-standardized,Schizophrenia,Percent,2021,0.0029076186683226,0.0036064031313389,0.0022355735484973
All Population,Prevalence,Eritrea,Female,Age-standardized,Schizophrenia,Percent,2021,0.0028972673068015,0.003617027239181,0.0022514294655796
All Population,Prevalence,Eritrea,Male,Age-standardized,Depressive disorders,Percent,2021,0.034254700034339,0.040658934925671,0.0291018610561746
All Population,Prevalence,Eritrea,Female,Age-standardized,Depressive disorders,Percent,2021,0.0465758651585368,0.0549320555159883,0.0398029631968314
All Population,Prevalence,Brunei Darussalam,Male,Age-standardized,Other mental disorders,Percent,2021,0.0216053390041051,0.0269107452318051,0.0168492302894236
All Population,Prevalence,Brunei Darussalam,Female,Age-standardized,Other mental disorders,Percent,2021,0.013649241657009,0.0170160581378929,0.0106204505590681
All Population,Prevalence,Colombia,Male,Age-standardized,Eating disorders,Percent,2021,0.0020401246205915,0.0027906523239865,0.0015162808094783
All Population,Prevalence,Colombia,Female,Age-standardized,Eating disorders,Percent,2021,0.0046244030095216,0.0064201646282434,0.0035831927439858
All Population,Prevalence,Colombia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0110768223070447,0.0187326576837078,0.0060080813251525
All Population,Prevalence,Colombia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0040680696381727,0.0070684237802899,0.0021486919299613
All Population,Prevalence,Colombia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0138638615077057,0.0175780925879528,0.0106149536348179
All Population,Prevalence,Colombia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060485408862321,0.0077647373223797,0.0045195726132442
All Population,Prevalence,Türkiye,Male,Age-standardized,Depressive disorders,Percent,2021,0.0329812165817089,0.0379622115805605,0.0289057231598568
All Population,Prevalence,Türkiye,Female,Age-standardized,Depressive disorders,Percent,2021,0.0731478457859544,0.0822504132609148,0.0655212633846569
All Population,Prevalence,Japan,Male,Age-standardized,Depressive disorders,Percent,2021,0.0251085636750146,0.0306624412350405,0.0208791256454179
All Population,Prevalence,Japan,Female,Age-standardized,Depressive disorders,Percent,2021,0.045084681574502,0.0539104095973782,0.0380376299092418
All Population,Prevalence,Japan,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0042681092343387,0.0050262339429643,0.0036465794760582
All Population,Prevalence,Japan,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0048373762241065,0.005639450770357,0.0041152887628273
All Population,Prevalence,Japan,Male,Age-standardized,Anxiety disorders,Percent,2021,0.028516460334794,0.0428637184113929,0.0211200264774029
All Population,Prevalence,Japan,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0397413524569202,0.0575087016157999,0.0294850507082815
All Population,Prevalence,Colombia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0083383247938814,0.0103246666898485,0.0064950135367662
All Population,Prevalence,Colombia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043883027206913,0.0058428883586115,0.0032166765947395
All Population,Prevalence,Colombia,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.004495913757269,0.0097735632726547,0.0013837169585532
All Population,Prevalence,Colombia,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0039017262540281,0.007466556422463,0.0015899595561148
All Population,Prevalence,Colombia,Male,Age-standardized,Other mental disorders,Percent,2021,0.0192557510225872,0.0241617051444563,0.01510781446768
All Population,Prevalence,Colombia,Female,Age-standardized,Other mental disorders,Percent,2021,0.0126233395101464,0.0160888219323081,0.0099216577272649
All Population,Prevalence,United States of America,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0065622165607254,0.0068714668368706,0.0062716159311458
All Population,Prevalence,United States of America,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0066234402542793,0.00693950080406,0.0063486618878637
All Population,Prevalence,United States of America,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0474212918230546,0.0582830332248457,0.0363984697234054
All Population,Prevalence,United States of America,Female,Age-standardized,Anxiety disorders,Percent,2021,0.08160179495933,0.0974817156135537,0.0634466361690179
All Population,Prevalence,Madagascar,Male,Age-standardized,Schizophrenia,Percent,2021,0.0030093101675772,0.0037136935244693,0.0023397707979569
All Population,Prevalence,Madagascar,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029111210759514,0.0036174303678541,0.0022541181207814
All Population,Prevalence,Madagascar,Male,Age-standardized,Depressive disorders,Percent,2021,0.0354728438605597,0.0420421696341305,0.0302310507414404
All Population,Prevalence,Madagascar,Female,Age-standardized,Depressive disorders,Percent,2021,0.0484952145585989,0.0573563480095975,0.0416615394288324
All Population,Prevalence,Madagascar,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0043946581427714,0.0056355478712058,0.0034456876219169
