population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Madagascar,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0030658847631346,0.0068563745880005,0.000642402906659
All Population,Prevalence,Madagascar,Male,All ages,Other mental disorders,Percent,2023,0.0131569793297419,0.0165998187065348,0.0101580966931343
All Population,Prevalence,Madagascar,Female,All ages,Other mental disorders,Percent,2023,0.0089684553646049,0.0116523983120141,0.0068580333143992
All Population,Prevalence,Mauritius,Male,All ages,Schizophrenia,Percent,2023,0.0041085567348287,0.0050342640716367,0.0032282293726755
All Population,Prevalence,Mauritius,Female,All ages,Schizophrenia,Percent,2023,0.0036295083758244,0.0044993723917074,0.0028392103357573
All Population,Prevalence,Brunei Darussalam,Male,All ages,Schizophrenia,Percent,2023,0.0048986416063516,0.0061086137218363,0.0037871501188582
All Population,Prevalence,Brunei Darussalam,Female,All ages,Schizophrenia,Percent,2023,0.0039806666402164,0.0049131175288642,0.0030759956041714
All Population,Prevalence,Republic of Moldova,Male,All ages,Schizophrenia,Percent,2023,0.0032805240897725,0.0040883737565703,0.002516462757781
All Population,Prevalence,Republic of Moldova,Female,All ages,Schizophrenia,Percent,2023,0.0028530905058355,0.003534639594867,0.002249899935927
All Population,Prevalence,Madagascar,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0214447822783512,0.0299836138222639,0.014882370277166
All Population,Prevalence,Madagascar,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.008031812763065,0.0113822197167922,0.0054420730240464
All Population,Prevalence,Madagascar,Male,All ages,Conduct disorder,Percent,2023,0.0109856875732653,0.013685659823404,0.0085827435963593
All Population,Prevalence,Madagascar,Female,All ages,Conduct disorder,Percent,2023,0.0053488054914797,0.0071323777805519,0.003736745560075
All Population,Prevalence,Montenegro,Male,All ages,Depressive disorders,Percent,2023,0.0250177910566168,0.0292707684517452,0.0216711371130339
All Population,Prevalence,Montenegro,Female,All ages,Depressive disorders,Percent,2023,0.0368181298468323,0.042581626955357,0.0318199267877514
All Population,Prevalence,Montenegro,Male,All ages,Bipolar disorder,Percent,2023,0.0054060552017588,0.0067467163727963,0.0042665771233186
All Population,Prevalence,Montenegro,Female,All ages,Bipolar disorder,Percent,2023,0.0058358673904615,0.0073951569522251,0.0045465256763804
All Population,Prevalence,Montenegro,Male,All ages,Anxiety disorders,Percent,2023,0.058696215138444,0.0762867636391646,0.0434614618212371
All Population,Prevalence,Montenegro,Female,All ages,Anxiety disorders,Percent,2023,0.109467306687531,0.1389733325759968,0.0849013763283955
All Population,Prevalence,Montenegro,Male,All ages,Eating disorders,Percent,2023,0.0012666518488659,0.0017203907138652,0.000944407639131
All Population,Prevalence,Montenegro,Female,All ages,Eating disorders,Percent,2023,0.0027994587516782,0.0037883517961483,0.0021557294725198
All Population,Prevalence,Montenegro,Male,All ages,Autism spectrum disorders,Percent,2023,0.009846527176538,0.0184212435382289,0.0050189351844523
All Population,Prevalence,Montenegro,Female,All ages,Autism spectrum disorders,Percent,2023,0.0036112463276706,0.0069808341871892,0.0018398492051131
All Population,Prevalence,Montenegro,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0070107264553436,0.0098027994432862,0.004876877317029
All Population,Prevalence,Montenegro,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0025523390075383,0.0035026207550495,0.0017607874438693
All Population,Prevalence,Botswana,Male,All ages,Depressive disorders,Percent,2023,0.0335767015524016,0.0413291431636839,0.0268834441632391
All Population,Prevalence,Botswana,Female,All ages,Depressive disorders,Percent,2023,0.0394028674130118,0.0484745998801898,0.0325083197495057
All Population,Prevalence,Botswana,Male,All ages,Bipolar disorder,Percent,2023,0.0044511779100278,0.0058295929793004,0.003530697879917
All Population,Prevalence,Botswana,Female,All ages,Bipolar disorder,Percent,2023,0.0047246098972646,0.006127283996323,0.0036806965677756
All Population,Prevalence,Brunei Darussalam,Male,All ages,Depressive disorders,Percent,2023,0.0223102172039584,0.0267138899109386,0.0184754785003177
All Population,Prevalence,Brunei Darussalam,Female,All ages,Depressive disorders,Percent,2023,0.038189158628999,0.0456052968484503,0.0318993134254831
All Population,Prevalence,Brunei Darussalam,Male,All ages,Bipolar disorder,Percent,2023,0.0052913899434646,0.0068173188143132,0.0041165310493381
All Population,Prevalence,Brunei Darussalam,Female,All ages,Bipolar disorder,Percent,2023,0.0057672291123591,0.0074639545949493,0.0045073223498643
All Population,Prevalence,Brunei Darussalam,Male,All ages,Anxiety disorders,Percent,2023,0.0362554789541951,0.0498459300509129,0.0263890382853789
All Population,Prevalence,Brunei Darussalam,Female,All ages,Anxiety disorders,Percent,2023,0.0553220152651652,0.0733724310304667,0.0405584472280039
All Population,Prevalence,Brunei Darussalam,Male,All ages,Eating disorders,Percent,2023,0.0034187620230345,0.0046109952040851,0.0025631639348392
All Population,Prevalence,Brunei Darussalam,Female,All ages,Eating disorders,Percent,2023,0.0074362623687216,0.0101533565003322,0.0057134520481491
All Population,Prevalence,Brunei Darussalam,Male,All ages,Autism spectrum disorders,Percent,2023,0.0252120828326609,0.0393545796300419,0.0159325299767957
All Population,Prevalence,Brunei Darussalam,Female,All ages,Autism spectrum disorders,Percent,2023,0.0091975225473511,0.0161157323233076,0.0050494284479174
All Population,Prevalence,Brunei Darussalam,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0217469898236391,0.0299893310731889,0.0155419517530567
All Population,Prevalence,Brunei Darussalam,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0079634188292243,0.0111959074480903,0.0055907914092384
All Population,Prevalence,Brunei Darussalam,Male,All ages,Conduct disorder,Percent,2023,0.0057070097347573,0.0071824864088815,0.004315276339869
All Population,Prevalence,Brunei Darussalam,Female,All ages,Conduct disorder,Percent,2023,0.0029429024900396,0.0040483427156105,0.002030095904972
All Population,Prevalence,Brunei Darussalam,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0012108153640964,0.0040227457947534,0.0001613562561999
All Population,Prevalence,Brunei Darussalam,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0010505286866499,0.0028465548267193,0.0002623914957257
All Population,Prevalence,Botswana,Male,All ages,Anxiety disorders,Percent,2023,0.0498932027358622,0.0668593277795701,0.0374710307956231
All Population,Prevalence,Botswana,Female,All ages,Anxiety disorders,Percent,2023,0.0645919296350554,0.0837511453249882,0.049038688249187
All Population,Prevalence,Botswana,Male,All ages,Eating disorders,Percent,2023,0.0014150040041032,0.0019165908919632,0.00107178961978
All Population,Prevalence,Botswana,Female,All ages,Eating disorders,Percent,2023,0.0032564609095016,0.0043187716863436,0.0025517423951254
All Population,Prevalence,Botswana,Male,All ages,Autism spectrum disorders,Percent,2023,0.0111665473690839,0.020405476752133,0.005473307279535
All Population,Prevalence,Botswana,Female,All ages,Autism spectrum disorders,Percent,2023,0.0040446625665104,0.0074061600306208,0.0020114068217081
All Population,Prevalence,Botswana,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0158832171064508,0.0218278680835171,0.0111908245005823
All Population,Prevalence,Botswana,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0064371296212273,0.009141282421935,0.0043950087339819
All Population,Prevalence,Botswana,Male,All ages,Conduct disorder,Percent,2023,0.0087466073049487,0.0109341872169797,0.0066980336067319
All Population,Prevalence,Botswana,Female,All ages,Conduct disorder,Percent,2023,0.0044158069806851,0.00591820589865,0.0030962317706307
All Population,Prevalence,Botswana,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0029581130134838,0.0074559724817029,0.0006441739658925
All Population,Prevalence,Botswana,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0028812857792335,0.0059630305523987,0.0010524445500509
All Population,Prevalence,Botswana,Male,All ages,Other mental disorders,Percent,2023,0.0173011280121881,0.0218423441635451,0.0134676466676495
All Population,Prevalence,Botswana,Female,All ages,Other mental disorders,Percent,2023,0.0119842701760838,0.0153093504059458,0.0093919580859298
All Population,Prevalence,Bolivia (Plurinational State of),Male,All ages,Schizophrenia,Percent,2023,0.0026576168216857,0.003353886064573,0.0020788772064244
All Population,Prevalence,Bolivia (Plurinational State of),Female,All ages,Schizophrenia,Percent,2023,0.0023053736778375,0.0029068421482984,0.001732523801518
All Population,Prevalence,Austria,Male,All ages,Schizophrenia,Percent,2023,0.0039782882663286,0.0048772417540904,0.003131258852349
All Population,Prevalence,Austria,Female,All ages,Schizophrenia,Percent,2023,0.0034651399322174,0.004175791864465,0.0027423890355357
All Population,Prevalence,Brazil,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0052040594509967,0.0104285819113731,0.0020621522030206
All Population,Prevalence,Brazil,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0043091373157409,0.0078379198915256,0.0020496870659378
All Population,Prevalence,Brazil,Male,All ages,Other mental disorders,Percent,2023,0.0201411370654065,0.0256067957250777,0.015982172485378
All Population,Prevalence,Brazil,Female,All ages,Other mental disorders,Percent,2023,0.0143622085044788,0.0177861885841615,0.011324336542302
All Population,Prevalence,Angola,Male,All ages,Schizophrenia,Percent,2023,0.00205231392919,0.0025975995474459,0.0015863925375066
All Population,Prevalence,Angola,Female,All ages,Schizophrenia,Percent,2023,0.0020931276622746,0.002649902557594,0.0015988360872173
All Population,Prevalence,Uzbekistan,Male,All ages,Autism spectrum disorders,Percent,2023,0.0094644333588959,0.0174105036751413,0.004646191524767
All Population,Prevalence,Uzbekistan,Female,All ages,Autism spectrum disorders,Percent,2023,0.0034695236810489,0.0064400594189676,0.0016954021104632
All Population,Prevalence,Uzbekistan,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0087879992059667,0.0125462102120581,0.0061874761252765
All Population,Prevalence,Uzbekistan,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0032679824606892,0.0045403331769653,0.0022532153934748
All Population,Prevalence,Uzbekistan,Male,All ages,Conduct disorder,Percent,2023,0.007653966246976,0.0094683319087391,0.0057804566095768
All Population,Prevalence,Uzbekistan,Female,All ages,Conduct disorder,Percent,2023,0.0037653407172542,0.00495934933026,0.0025822839740269
All Population,Prevalence,Japan,Male,All ages,Schizophrenia,Percent,2023,0.005594399050479,0.0064453321003402,0.0048395452439186
All Population,Prevalence,Japan,Female,All ages,Schizophrenia,Percent,2023,0.0054569481802236,0.0062285321493405,0.0047162987361811
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Schizophrenia,Percent,2023,0.0042448873428741,0.0052415891410173,0.0032695395978378
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Schizophrenia,Percent,2023,0.0039030905791458,0.0047987400816723,0.0030317130247386
All Population,Prevalence,Indonesia,Male,All ages,Bipolar disorder,Percent,2023,0.0035356319461012,0.0041468040201403,0.0030063828633441
All Population,Prevalence,Indonesia,Female,All ages,Bipolar disorder,Percent,2023,0.0036003472486278,0.0041868391143885,0.0030592089751425
All Population,Prevalence,Indonesia,Male,All ages,Anxiety disorders,Percent,2023,0.0273114942941851,0.0335820986922642,0.0207697012618989
All Population,Prevalence,Indonesia,Female,All ages,Anxiety disorders,Percent,2023,0.0411770152308977,0.0512862050049285,0.0315640389070375
All Population,Prevalence,Indonesia,Male,All ages,Eating disorders,Percent,2023,0.0010525140241514,0.0014519896371849,0.0007975761857428
All Population,Prevalence,Indonesia,Female,All ages,Eating disorders,Percent,2023,0.0025725156858042,0.0033393341835129,0.0019919001282504
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Depressive disorders,Percent,2023,0.0317392053015451,0.039046539236395,0.0259648325578368
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Depressive disorders,Percent,2023,0.0561930982926585,0.0681263408079485,0.0462828805085627
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Bipolar disorder,Percent,2023,0.0080355791495061,0.0101308107428377,0.0062904709229593
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Bipolar disorder,Percent,2023,0.009151731628806,0.0114433058486966,0.0072823879547656
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Anxiety disorders,Percent,2023,0.0581892544955962,0.0717621728430388,0.0435956000072484
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Anxiety disorders,Percent,2023,0.095005131685439,0.1176900323491501,0.0726448933172211
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Eating disorders,Percent,2023,0.0024891390471624,0.0034545096893114,0.0018476182549323
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Eating disorders,Percent,2023,0.0064624583708679,0.0087209835431102,0.0050151117276007
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Autism spectrum disorders,Percent,2023,0.0086091326160728,0.0149982184414272,0.0045548607783453
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Autism spectrum disorders,Percent,2023,0.0030900964822578,0.0054429424062306,0.0016343705998426
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0327717767413204,0.0445896344099374,0.0237495490885144
All Population,Prevalence,Antigua and Barbuda,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0118827473834489,0.016474804972645,0.0086822151517732
All Population,Prevalence,Antigua and Barbuda,Male,All ages,Conduct disorder,Percent,2023,0.0058500864307333,0.0071443767048305,0.0045154355861978
